listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
16788037,Grand studio+loggia Place des fetes,80544936,28-06-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87659,2.3953,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Elevator', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed']",44,5,1125,89,9,9,10,8,9,9,f
17777570,Grand appartement lumineux entre Louvre et Opera,10917870,30-12-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.8711,2.33978,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Carbon monoxide alarm', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",70,10,1125,70,9,7,7,8,9,8,t
18437974,Appartement entier avec vue sur le PÃ¨re Lachaise,5225294,25-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85888,2.3878,Entire apartment,Entire place,2,1,"['Kitchen', 'Hair dryer', 'Iron', 'Smoke alarm', 'Heating', 'Long term stays allowed', 'Essentials', 'Washer', 'Wifi']",50,7,1125,88,9,8,10,8,9,8,f
18579426,Charming & comfortable apartment at great location,128993833,05-05-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Observatoire,,Paris,48.83529,2.32882,Entire apartment,Entire place,2,1,"['Elevator', 'Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Dedicated workspace', 'Essentials', 'Private entrance', 'Bed linens', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Fire extinguisher', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed']",80,3,1125,90,10,9,10,7,10,9,f
19321233,Charming apartment in a nice neighborhood,135229375,15-06-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Chaumont,,Paris,48.87614,2.39432,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Elevator', 'Essentials', 'Hangers', 'Private entrance', 'Long term stays allowed']",45,1,1125,48,6,5,5,5,6,5,f
22112139,"Bright, charming, renovated 2rooms, 11th, Charonne",6875874,12-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85749,2.38784,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Pocket wifi', 'Long term stays allowed', 'Breakfast']",52,4,1125,100,8,8,10,8,8,8,t
23722660,Charming flat at the foot of Montmartre,2310718,07-05-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88903,2.35432,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Smoke alarm', 'Essentials', 'Hot water', 'Host greets you', 'Long term stays allowed', 'Hangers']",70,3,1125,80,8,8,10,8,8,8,f
25050816,Beautiful and charming flat in the center of Paris,159364114,19-11-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Opera,,Paris,48.8769,2.34075,Entire apartment,Entire place,2,1,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'TV', 'Iron', 'Dryer', 'Bathtub', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Microwave', 'Cooking basics', 'Cable TV', 'Shampoo', 'Bed linens', 'Cleaning before checkout', 'Elevator']",120,3,1125,100,8,10,10,8,10,10,f
25255948,Ideal pour besoin professionnel en semaine,160161954,26-11-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Reuilly,,Paris,48.83919,2.39167,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Iron', 'Kitchen', 'Essentials', 'Hangers', 'Smoke alarm', 'Luggage dropoff allowed', 'Long term stays allowed']",160,1,1125,100,10,10,8,8,9,7,f
27487322,Appartement charmant Marx Dormoy,11089964,20-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88941,2.35681,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed']",60,1,1125,100,10,8,10,8,8,10,f
29871030,Un coin de Paradis en plein Paris,224633975,07-11-2018,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84529,2.34868,Entire apartment,Entire place,2,1,"['Private entrance', 'Heating', 'TV', 'Iron', 'Pocket wifi', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Bed linens', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Dedicated workspace']",130,3,1125,88,9,10,10,8,10,8,f
33626574,Appartement cosy - Centre Paris,54949410,17-01-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.85011,2.40002,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Smoke alarm', 'Kitchen', 'Hot water', 'Essentials', 'Long term stays allowed']",50,3,1125,100,10,8,10,8,10,10,f
34559213,Petit deux piÃ¨ces (Ternes),122389667,24-03-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.88185,2.29445,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'Long term stays allowed', 'TV']",80,3,1125,60,9,5,7,7,10,7,f
36286905,Beautiful 80sqm 1BR apartment center of Paris,4421969,16-12-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Enclos-St-Laurent,,Paris,48.87115,2.3511,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Long term stays allowed', 'TV']",80,2,1125,87,9,8,9,8,9,9,f
36310932,Parisian apartment in the heart of Rue Levis,273077163,02-07-2019,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88513,2.31224,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Long term stays allowed', 'TV']",85,4,1125,20,2,2,2,2,2,2,f
36542474,beautiful apartment in the heart of Paris  - Professional Cleaning,274707843,09-07-2019,"Paris, Ile-de-France, France",,,,f,1,t,t,Gobelins,,Paris,48.83467,2.34779,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Oven', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Dishes and silverware', 'Coffee maker', 'Refrigerator', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Long term stays allowed', 'Carbon monoxide alarm']",80,1,1125,56,6,4,8,8,10,6,f
36872743,Very beautiful flat in Monmartre - Professional Cleaning,277118921,18-07-2019,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88512,2.33968,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Oven', 'Heating', 'Washer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Long term stays allowed', 'Dishwasher', 'TV', 'Carbon monoxide alarm']",89,1,1125,90,10,9,9,8,10,10,f
37428771,2 piÃ¨ces au cÅ“ur de Montmartre. Sacre CÅ“ur- Paris,7830792,30-07-2013,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88691,2.34179,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Indoor fireplace', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'First aid kit', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Long term stays allowed', 'Host greets you', 'Carbon monoxide alarm']",125,2,1125,20,2,2,2,2,2,2,f
38478058,Appartement avec cour Ã  Menilmontant,5796150,06-04-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86867,2.39264,Entire apartment,Entire place,2,1,"['Shampoo', 'Iron', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Smoke alarm', 'Dedicated workspace', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Kitchen', 'Hot water', 'Essentials', 'Hangers', 'Long term stays allowed', 'Stove']",70,2,1125,100,8,10,8,8,10,10,f
39912015,Appt with GARDEN near JARDIN DU LUXEMBOURG - Professional Cleaning,307506261,06-11-2019,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.83884,2.33981,Entire apartment,Entire place,2,1,"['Shampoo', 'Iron', 'Oven', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Coffee maker', 'Refrigerator', 'Kitchen', 'Dishes and silverware', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Long term stays allowed', 'Dishwasher', 'Carbon monoxide alarm']",144,1,1125,75,10,10,7,8,10,10,f
5469152,bel appartement paris Montparnasse,28365562,25-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.8359,2.32205,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Long term stays allowed', 'Cable TV']",59,7,1125,,,,,,,,t
5974300,Beau 2 piÃ¨ces paris 16,2730296,24-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.84387,2.25786,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Washer', 'Wifi', 'Long term stays allowed']",90,7,1125,,,,,,,,t
6718711,Charming apartment right in the heart of Paris! â¤ï¸,13702704,30-03-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.8511,2.38413,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",90,4,1125,,,,,,,,t
9673107,Entre invalides et Ecole militaire,8830811,14-09-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.85324,2.31147,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Carbon monoxide alarm', 'Hangers', 'Smoke alarm', 'Elevator', 'Long term stays allowed']",269,6,1125,,,,,,,,t
12129989,"Studio 18 m2, 17 arrondissement",65093827,30-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.89305,2.326,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Hangers', 'Wifi', 'Long term stays allowed', 'Dedicated workspace']",25,24,1125,,,,,,,,t
13523650,Appartement de charme proche du Marais/Republique,18623648,22-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86616,2.36171,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed']",85,7,1125,,,,,,,,t
13547490,Appartement F1  Paris 17,17588958,03-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.88452,2.31114,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Wifi', 'Kitchen', 'Essentials', 'Air conditioning', 'Long term stays allowed', 'TV']",65,15,1125,,,,,,,,t
17855280,Superbe appartement Montparnasse / Pernety,3967313,24-10-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Observatoire,,Paris,48.83212,2.31583,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Essentials', 'Hangers', 'Long term stays allowed', 'Breakfast']",60,7,1125,,,,,,,,t
18005090,"Amazing Haussmanien flat, heart of Paris, Martyrs",10144485,20-11-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87978,2.34264,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Indoor fireplace', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Private entrance', 'Long term stays allowed', 'TV']",80,4,1125,,,,,,,,t
18715124,Charmant appartement du 11Ã¨me,7072682,23-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86203,2.38333,Entire apartment,Entire place,2,1,"['Kitchen', 'Hair dryer', 'Free parking on premises', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Long term stays allowed', 'Shampoo', 'Elevator', 'Essentials', 'Washer', 'Dryer', 'Wifi']",61,7,1125,,,,,,,,t
18871983,Appartement 30 m2,62424902,10-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Vaugirard,,Paris,48.84912,2.29494,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Elevator', 'Smoke alarm', 'Kitchen', 'Essentials', 'Long term stays allowed', 'TV']",110,7,1125,,,,,,,,t
19323985,Superbe appartement cosy,33060939,10-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.84043,2.38729,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Dryer', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'TV', 'Carbon monoxide alarm']",100,4,1125,,,,,,,,t
19569930,"Comfortable and stylish flat - ""village"" Jourdain",3170838,06-08-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87166,2.39457,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Dryer', 'Hair dryer', 'Wifi', 'Kitchen', 'Smoke alarm', 'Essentials', 'Long term stays allowed', 'Hangers', 'TV']",70,4,1125,,,,,,,,t
19687185,Charmant appartement au pied de Montmartre,33269383,13-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89439,2.34679,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'TV', 'Carbon monoxide alarm']",50,7,1125,,,,,,,,t
20005702,Charming flat in Paris,31354482,16-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Vaugirard,,Paris,48.83819,2.28247,Entire apartment,Entire place,2,1,"['Single level home', 'High chair', 'Dishes and silverware', 'Hangers', 'Changing table', 'Stove', 'Coffee maker', 'Iron', 'Children\u2019s books and toys', 'Essentials', 'Baby bath', 'Bed linens', 'Baby monitor', 'TV', 'Crib', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Outlet covers', 'Oven', 'Hair dryer', 'Wifi', 'Cleaning before checkout', 'Long term stays allowed', 'Table corner guards', 'Children\u2019s dinnerware']",55,7,1125,,,,,,,,t
20012786,Cosy apartment near PÃ¨re Lachaise cementery,142072829,23-07-2017,"Paris, Ile-de-France, France",,,,f,1,t,f,Menilmontant,,Paris,48.87324,2.40279,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Elevator', 'Essentials', 'Hangers', 'Private entrance', 'Long term stays allowed']",60,4,1125,,,,,,,,t
21397659,Ideally located appartment near the eiffel tower!,27515367,10-02-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.85361,2.29464,Entire apartment,Entire place,2,1,"['Shampoo', 'Iron', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Smoke alarm', 'Cable TV', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'TV', 'Breakfast']",80,4,1125,,,,,,,,t
22540516,Elegant 2 rooms flat - Montmartre,16806441,15-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88352,2.33795,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed']",70,6,1125,,,,,,,,t
23301155,Cozy Apartment Paris - Montmartre & SoPi,2626572,13-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87881,2.34557,Entire apartment,Entire place,2,1,"['Elevator', 'Dishes and silverware', 'Hangers', 'Coffee maker', 'Carbon monoxide alarm', 'Iron', 'Smoke alarm', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Host greets you', 'Microwave']",140,4,1125,,,,,,,,t
23397755,Bel appartement de caractÃ¨re prÃ¨s du Musee d'Orsay,174447330,20-02-2018,"Paris, Ile-de-France, France",,,,f,1,t,f,Palais-Bourbon,,Paris,48.85917,2.32667,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Hair dryer', 'Wifi', 'Kitchen', 'Fire extinguisher', 'Essentials', 'Long term stays allowed', 'Hangers', 'TV', 'Breakfast']",85,4,1125,,,,,,,,t
23674474,Bel appartement neuf Jardin des Plantes 45m2,26897439,29-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84314,2.35522,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Washer', 'Dryer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed']",110,6,1125,,,,,,,,t
25433710,"Bel appartement avec vue, quartier Belleville",4113902,10-11-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87202,2.38312,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed']",60,15,1125,,,,,,,,t
26547736,"Charmant studio en bas de Montmartre Le studio se situe Ã  15 min de sacre cÅ“ur dans un quartier populaire. Il y a beaucoup d'animation Ã  proximite, bars, restaurants, petits parcs, magasins, etc. C'est trÃ¨s bien desservis aussi par les transports ligne 4",31785792,23-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.89073,2.35184,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Kitchen', 'Essentials', 'Long term stays allowed', 'Host greets you', 'TV']",29,20,1125,,,,,,,,t
26586720,â¤ï¸ Charming and cosy flat for 2 ppl.â¤ï¸,31847880,24-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.8748,2.35392,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Elevator', 'Essentials', 'Long term stays allowed', 'TV']",100,4,1125,,,,,,,,t
26706628,charming studio near to the eiffel tower,34797619,02-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.85953,2.26524,Entire apartment,Entire place,2,1,"['TV', 'Hair dryer', 'Kitchen', 'Paid parking off premises', 'Heating', 'Hot water', 'Long term stays allowed', 'Essentials', 'Wifi']",55,4,1125,,,,,,,,t
27030877,Kevin,2967135,17-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Reuilly,,Paris,48.83494,2.39843,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Wifi', 'Long term stays allowed', 'Host greets you', 'Microwave']",59,6,1125,,,,,,,,t
27382058,experience Montmartre / Montmartre experience,47099964,21-10-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.8882,2.34853,Entire apartment,Entire place,2,1,"['Washer', 'Dryer', 'Indoor fireplace', 'Smoke alarm', 'Kitchen', 'Essentials', 'Long term stays allowed', 'TV']",50,4,1125,,,,,,,,t
33822842,Charmant 2 piÃ¨ces La villette/Buttes chaumont,158411453,12-11-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88393,2.3838,Entire apartment,Entire place,2,1,"['Oven', 'Heating', 'Bed linens', 'Washer', 'Dedicated workspace', 'Dryer', 'Dishes and silverware', 'Kitchen', 'Hair dryer', 'Refrigerator', 'Cooking basics', 'Smoke alarm', 'Pocket wifi', 'Hot water', 'Essentials', 'Cleaning before checkout', 'Long term stays allowed', 'Hangers', 'Stove']",70,4,1125,,,,,,,,t
35343658,Cosy flat near Parc Monceau,60312883,25-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,f,Batignolles-Monceau,,Paris,48.88093,2.31272,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Long term stays allowed', 'TV']",100,4,1125,,,,,,,,t
35657060,VARLIN,2928006,13-07-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87717,2.36496,Entire apartment,Entire place,2,1,"['Heating', 'Iron', 'Kitchen', 'Washer', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",85,60,1125,,,,,,,,t
35996531,Cozy parisian flat near Buttes-Chaumont (50m2),641312,30-05-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88165,2.37347,Entire apartment,Entire place,2,1,"['Heating', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Wifi', 'Long term stays allowed']",100,6,1125,,,,,,,,t
36250736,Appartement parisien quartier latin. Vue jardin.,227456585,25-11-2018,"Paris, Ile-de-France, France",,,,f,1,t,f,Pantheon,,Paris,48.84344,2.35594,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Hair dryer', 'Dryer', 'Wifi', 'Cable TV', 'Kitchen', 'Elevator', 'Hot water', 'Hangers', 'Long term stays allowed', 'Bed linens', 'TV']",150,4,1125,,,,,,,,t
37035458,Appartement passy,81632380,04-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.85857,2.27869,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed']",150,4,1125,,,,,,,,t
37378661,CHIC & Cosy  au  coeur de Paris,271755972,27-06-2019,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87771,2.29033,Entire apartment,Entire place,2,1,"['Pool', 'Shampoo', 'First aid kit', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Gym', 'Breakfast', 'Hangers', 'Smoke alarm', 'Wifi', 'Fire extinguisher', 'Long term stays allowed', 'Host greets you']",75,14,1125,,,,,,,,t
40591433,Charming studio in the center of Paris(Chatelet),314522097,04-12-2019,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86592,2.35227,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Indoor fireplace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Private entrance', 'Long term stays allowed', 'TV', 'Stove', 'Carbon monoxide alarm']",55,4,1125,,,,,,,,t
40961709,Charmant studio Montmartre,31530845,19-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88954,2.34008,Entire apartment,Entire place,2,1,"['TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",60,10,1125,,,,,,,,t
41998260,Paris Crimee appartement 37m2,80283262,27-06-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.8922,2.37444,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Breakfast', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'Carbon monoxide alarm', 'Microwave']",75,4,1125,,,,,,,,t
42822172,Bright and zen Parisian studio,317614046,15-12-2019,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.86812,2.40404,Entire apartment,Entire place,2,1,"['Bread maker', 'Oven', 'Heating', 'Washer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Long term stays allowed', 'Stove', 'Coffee maker', 'Microwave']",60,4,1125,,,,,,,,t
44080273,Charmant Appartement Entier Ã  Montmartre/Abbesses,233311999,30-12-2018,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Montmartre,,Paris,48.88582,2.34074,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Hair dryer', 'Dryer', 'Wifi', 'Kitchen', 'Essentials', 'Long term stays allowed', 'TV']",80,20,1125,,,,,,,,t
556557,location du musicien,2736768,25-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,f,Buttes-Chaumont,,Paris,48.88604,2.37135,Entire apartment,Entire place,2,1,"['Kitchen', 'Washer', 'Wifi', 'Elevator', 'Long term stays allowed']",70,7,1125,,,,,,,,f
1221601,Charming Apartment with balcony,6655895,30-05-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.88639,2.31999,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Bed linens', 'Hot water', 'Hangers', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",90,4,1125,,,,,,,,f
1297661,T2 avec balcon au cÅ“ur de Paris - Bd Saint-Germain,7055059,22-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.85148,2.34706,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Wifi', 'Long term stays allowed']",100,7,1125,,,,,,,,f
